DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-08-25 20:22:17,Nice n Spicy Sers,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Nice n Spicy Sers,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Léthysa Stellara,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-25 20:22:17,Léthysa Stellara,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-25 20:22:17,Léthysa Stellara,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Nice n Spicy Sers,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Art,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 20:22:17,zhasur,Level 20 Crypt,Barbarian Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,zhasur,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Nice n Spicy Sers,Level 20 epic Crypt,Cobalt Chest,25,Strike_for_Cake
2025-08-25 20:22:17,zhasur,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-25 20:22:17,zhasur,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 5 Crypt,Cobra Chest,0,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Beydeland,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 5 Crypt,Cobra Chest,0,Strike_for_Cake
2025-08-25 20:22:17,Beydeland,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Beydeland,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gazius,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Ciditoo,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Thorgal,Level 10 Citadel,Elven Citadel Chest,1,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Thorgal,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Ciditoo,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Nice n Spicy Sers,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Breadandroses,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Ciditoo,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Nice n Spicy Sers,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Ciditoo,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gazius,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 20 Crypt,Fire Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Clan wealth,Common Chest of Wealth,5,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Clan wealth,Uncommon Chest of Wealth,5,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Clan wealth,Rare Chest of Wealth,5,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Satoru Gojo,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gazius,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Kosak,Level 25 epic Crypt,Trillium Chest,36,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Kosak,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Kosak,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 epic Crypt,Scarab Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 20 epic Crypt,Ancient Warrior's Chest,25,Strike_for_Cake
2025-08-25 20:22:17,Kosak,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Kantrius,Level 10 Crypt,Fire Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Marcelo lord of war,Level 15 epic Crypt,Ancient Warrior's Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Enneen,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,BigT,Level 25 Crypt,Gnome Workshop Chest,36,Strike_for_Cake
2025-08-25 20:22:17,BigT,Level 20 epic Crypt,Cobalt Chest,25,Strike_for_Cake
2025-08-25 20:22:17,Enneen,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Enneen,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Luuuu IT,Level 15 epic Crypt,Ancient Warrior's Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Enneen,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 epic Crypt,Chest of the Cursed,10,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Kigam,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 epic Crypt,Harpy Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Zombie Tony,Level 10 Citadel,Elven Citadel Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Lord Crumble,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Ciditoo,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Art,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,AKH,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 20:22:17,zhasur,Mimic Chest,Pacified Mimic Chest,5,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Klaudia,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-25 20:22:17,TuTo Il,Level 20 Crypt,Fire Chest,20,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,House of Horrors Chest,10,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,Titansteel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,Priest's Chest,10,Strike_for_Cake
2025-08-25 20:22:17,AKH,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,Ancient Bastion Chest,10,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,Abandoned Chest,10,Strike_for_Cake
2025-08-25 20:22:17,uzun shapalak,Level 15 epic Crypt,Priest's Chest,10,Strike_for_Cake
2025-08-25 20:22:17,wiking,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Breadandroses,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Breadandroses,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,zhasur,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Beydeland,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Beydeland,Level 15 epic Crypt,Chest of the Cursed,10,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Breadandroses,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,TuTo Il,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-25 20:22:17,TuTo Il,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 20:22:17,BigT,Level 20 epic Crypt,Ancient Bastion Chest,25,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-25 20:22:17,BigT,Level 25 epic Crypt,Turtle Chest,36,Strike_for_Cake
2025-08-25 20:22:17,De Majico,Level 15 epic Crypt,House of Horrors Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Arena,Gladiator's Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Sudoki,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Sudoki,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Sudoki,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Sudoki,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 20:22:17,ouragan,Level 10 Crypt,Mayan Chest,1,Strike_for_Cake
2025-08-25 20:22:17,ouragan,Level 10 Crypt,Orc Chest,1,Strike_for_Cake
2025-08-25 20:22:17,ouragan,Level 10 Crypt,Stone Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Masa Madre Momuro,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Showman,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,wiking,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 20:22:17,wiking,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Nimvenilas,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Captain LemonBars,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Marilune,Level 10 Crypt,Stone Chest,1,Strike_for_Cake
2025-08-25 20:22:17,Marilune,Level 15 epic Crypt,Abandoned Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Chirikawa,Level 20 Crypt,Fire Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Marilune,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Captain LemonBars,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Marilune,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Captain LemonBars,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Showman,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Andi,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Showman,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Andi,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Showman,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Andi,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-25 20:22:17,Gririm,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Tera,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 25 Crypt,Fire Chest,36,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 20:22:17,Captain LemonBars,Level 25 epic Crypt,Barbarian Chest,36,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 20 epic Crypt,Minotaur Chest,25,Strike_for_Cake
2025-08-25 20:22:17,Tygonris,Level 20 epic Crypt,Chest of the Cursed,25,Strike_for_Cake
2025-08-25 20:22:17,Captain LemonBars,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,Captain LemonBars,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 20:22:17,GAVILAN,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 20:22:17,Masa Madre Momuro,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 20:22:17,GAVILAN,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
