DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Maedfanir,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Sand Chest,4,MY_CLAN
2024-12-05,tledil,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2024-12-05,Dani,Level 15 Crypt,Sand Chest,17,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Maedfanir,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Pinto,Level 5 Crypt,Cobra Chest,1,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Pinto,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Maedfanir,Level 15 epic Crypt,Braided Chest,34,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-05,Maedfanir,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Forgotten Chest,1,MY_CLAN
2024-12-05,Sadi,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2024-12-05,Felix,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Gnome Workshop Chest,1,MY_CLAN
2024-12-05,Felix,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Ore Chest,1,MY_CLAN
2024-12-05,Dementus,Level 15 Citadel,Gear Citadel Chest,17,MY_CLAN
2024-12-05,Dementus,Level 15 Citadel,Gear Citadel Chest,17,MY_CLAN
2024-12-05,Secretly Live,Level 5 Crypt,Sand Chest,1,MY_CLAN
2024-12-05,Dementus,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Stone Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2024-12-05,Dementus,Level 15 Crypt,Cobra Chest,17,MY_CLAN
2024-12-05,Dementus,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Lively Peach,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Kiin,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Dementus,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Dementus,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Cobra Chest,1,MY_CLAN
2024-12-05,Dementus,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-05,Dementus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Lively Peach,Level 5 Crypt,Bone Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Gnome Workshop Chest,1,MY_CLAN
2024-12-05,Dementus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Dementus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Dementus,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Fire Chest,1,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Elegant Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Lively Peach,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Lively Peach,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Elegant Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Sand Chest,1,MY_CLAN
2024-12-05,Railfiring,Level 10 Citadel,Gee Citadel Chest,4,MY_CLAN
2024-12-05,ammar,Level 15 Crypt,Stone Chest,17,MY_CLAN
2024-12-05,Guyren,Level 15 Crypt,Stone Chest,17,MY_CLAN
2024-12-05,Railfiring,Level 5 Crypt,Forgotten Chest,1,MY_CLAN
2024-12-05,ammar,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,TomasS,Arena,Gladiator's Chest,2,MY_CLAN
2024-12-05,Guyren,Level 5 Crypt,Fire Chest,1,MY_CLAN
2024-12-05,ammar,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,re Chest,4,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Skull Hammer,Level 25 Crypt,Elegant Chest,275,MY_CLAN
2024-12-05,ammar,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Stone Chest,1,MY_CLAN
2024-12-05,Skull Hammer,Level 25 Crypt,Fire Chest,275,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Skull Hammer,Level 25 epic Crypt,White Wood Chest,550,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Sand Chest,4,MY_CLAN
2024-12-05,Guyren,Level 10 Crypt,Orc Chest,4,MY_CLAN
2024-12-05,Skull Hammer,Level 25 Crypt,Bone Chest,275,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Forgotten Chest,1,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Bone Chest,1,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Cobra Chest,1,MY_CLAN
2024-12-05,Skull Hammer,Level 25 Crypt,Fire Chest,275,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Felix,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Skull Hammer,Level 15 Crypt,Sand Chest,17,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2024-12-05,Skull Hammer,Level 20 Crypt,Sand Chest,84,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Fire Chest,1,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Beraferyl,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Beraferyl,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Beraferyl,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Bone Chest,1,MY_CLAN
2024-12-05,Beraferyl,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Beraferyl,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Beraferyl,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Girtheous Maximus,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Guyren,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Cen,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-05,Slayer,Level 5 Crypt,Forgotten Chest,1,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,re Chest,4,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Slayer,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-05,Serdriilas,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 Citadel,Gear Citadel Chest,4,MY_CLAN
2024-12-05,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-05,Serdriilas,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2024-12-05,Serdriilas,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Vessler,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Orc Chest,17,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Ore Chest,17,MY_CLAN
2024-12-05,Goldenknight,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Goldenknight,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2024-12-05,Hotmess,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-05,Goldenknight,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2024-12-05,Lorlot,Level 20 Citadel,Gear Citadel Chest,84,MY_CLAN
2024-12-05,Sharra,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,Melchizedek,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Melchizedek,Level 5 Crypt,Sand Chest,1,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-05,Melchizedek,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-05,eye,Level 10 Crypt,Sand Chest,4,MY_CLAN
2024-12-05,Tagoal,Level 15 Crypt,Bone Chest,17,MY_CLAN
2024-12-05,ammar,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Melchizedek,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,ammar,Level 5 Crypt,Stone Chest,1,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Orc Chest,17,MY_CLAN
2024-12-05,Lorlot,Level 20 Crypt,Stone Chest,84,MY_CLAN
2024-12-05,Briar Beag,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-05,3antar86,Level 5 Crypt,Stone Chest,1,MY_CLAN
2024-12-05,Lorlot,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-05,Lorlot,Level 20 epic Crypt,House of Horrors Chest,168,MY_CLAN
2024-12-05,Lorlot,Level 20 epic Crypt,Harpy Chest,168,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Lorlot,Level 25 epic Crypt,Trillium Chest,550,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Stone Chest,17,MY_CLAN
2024-12-05,Cen,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Sir Malacage,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Cen,Level 10 Crypt,Sand Chest,4,MY_CLAN
2024-12-05,Noli,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-05,Noli,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2024-12-05,Guyren,Arena,Gladiator's Chest,2,MY_CLAN
2024-12-05,Noli,Level 15 epic Crypt,Turtle Chest,34,MY_CLAN
2024-12-05,Elbrinan,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2024-12-05,Noli,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Ore Chest,17,MY_CLAN
2024-12-05,Mark Fish,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-05,Anya,Level 15 epic Crypt,Ancient Warrior's Chest,34,MY_CLAN
2024-12-05,Anya,Level 15 epic Crypt,Chest of the Cursed,34,MY_CLAN
2024-12-05,Goldenknight,Level 15 Crypt,Greve,17,MY_CLAN
2024-12-05,Anya,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Briar Beag,Level 10 Citadel,Gear Citadel Chest,4,MY_CLAN
2024-12-05,Anya,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,re Chest,17,MY_CLAN
2024-12-05,TapSumBong,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-05,Briar Beag,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Briar Beag,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Briar Beag,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Briar Beag,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Briar Beag,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Stone Chest,17,MY_CLAN
2024-12-05,Guyren,Level 5 Crypt,Ore Chest,1,MY_CLAN
2024-12-05,Lorlot,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Stone Chest,17,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Gnome Workshop Chest,17,MY_CLAN
2024-12-05,Adoragar,Arena,Gladiator's Chest,2,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Sand Chest,4,MY_CLAN
2024-12-05,Briar Beag,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2024-12-05,Maedfanir,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-05,Briar Beag,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-05,TapSumBong,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Guyren,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Stone Chest,17,MY_CLAN
2024-12-05,Niin,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-05,Lorlot,Level 15 Crypt,Orc Chest,17,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Sand Chest,4,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-05,Guyren,Level 5 Crypt,Elegant Chest,1,MY_CLAN
2024-12-05,Targash,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2024-12-05,TapSumBong,Level 10 Crypt,Orc Chest,4,MY_CLAN
2024-12-05,Targie,Level 10 Crypt,Fire Chest,4,MY_CLAN
