DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2024-12-22,Railfiring,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2024-12-22,Railfiring,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Marching Turnip,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Girtheous Maximus,Level 10 Crypt,echea,4,MY_CLAN
2024-12-22,Railfiring,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Marching Turnip,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-22,Railfiring,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Railfiring,Level 10 Crypt,Eons Chest,4,MY_CLAN
2024-12-22,Girtheous Maximus,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,TuTo,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-22,TomasS,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-22,TomasS,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,Serdriilas,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-22,Serdriilas,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-22,Serdriilas,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-22,Railfiring,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2024-12-22,Marching Turnip,Level 15 Crypt,Barbarian Chest,17,MY_CLAN
2024-12-22,ammar,Level 15 epic Crypt,Chest of the Cursed,34,MY_CLAN
2024-12-22,Marching Turnip,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-22,TuTo,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-22,TuTo,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,TuTo,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-22,TuTo,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-22,ammar,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Serdriilas,Level 15 epic Crypt,Trillium Chest,34,MY_CLAN
2024-12-22,Railfiring,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Railfiring,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Serdriilas,Level 15 epic Crypt,Trillium Chest,34,MY_CLAN
2024-12-22,Railfiring,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2024-12-22,tledil,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-22,Mark Fish,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Mark Fish,Level 10 Crypt,Orc Chest,4,MY_CLAN
2024-12-22,Mark Fish,Level 10 Crypt,Ore Chest,4,MY_CLAN
2024-12-22,Maedfanir,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Maedfanir,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Maedfanir,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-22,Lively Peach,Level 10 Citadel,men Citadel Chest,4,MY_CLAN
2024-12-22,tledil,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,Lively Peach,Level 10 Citadel,ean Citadel Chest,4,MY_CLAN
2024-12-22,Lively Peach,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,Elbrinan,Level 15 epic Crypt,White Wood Chest,34,MY_CLAN
2024-12-22,Lively Peach,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Sharra,Level 15 epic Crypt,Cobalt Chest,34,MY_CLAN
2024-12-22,Vessler,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Goldenknight,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2024-12-22,Elbrinan,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-22,Elbrinan,Level 5 Crypt,Fire Chest,1,MY_CLAN
2024-12-22,Sharra,Level 15 epic Crypt,Turtle Chest,34,MY_CLAN
2024-12-22,Moogukus,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-22,Sharra,Level 15 Crypt,Sand Chest,17,MY_CLAN
2024-12-22,Moogukus,Level 15 Crypt,Fire Chest,17,MY_CLAN
2024-12-22,Moogukus,Level 15 Crypt,Bone Chest,17,MY_CLAN
2024-12-22,GrumpysBotched,Level 20 Crypt,Gnome Workshop Chest,84,MY_CLAN
2024-12-22,Maedfanir,Level 5 Crypt,Forgotten Chest,1,MY_CLAN
2024-12-22,Moogukus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Fire Chest,1,MY_CLAN
2024-12-22,Moogukus,Level 15 epic Crypt,Trillium Chest,34,MY_CLAN
2024-12-22,Moogukus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,AnyaBlu2,Arena,Gladiator's Chest,2,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Bone Chest,1,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Cobra Chest,1,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Gnome Workshop Chest,1,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Infernal Chest,1,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Eons Chest,4,MY_CLAN
2024-12-22,AnyaBlu2,Level 5 Crypt,Elegant Chest,1,MY_CLAN
2024-12-22,Sharra,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2024-12-22,Anya Blu 90,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-22,Railfiring,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Sharra,Level 15 Crypt,Cobra Chest,17,MY_CLAN
2024-12-22,Anya Blu 90,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,AnyaBlu2,Story,Governor's Chest,1,MY_CLAN
2024-12-22,Railfiring,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Cen,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Don Dahron,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,Cen,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Cen,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Sir Malacage,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-22,eye,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,eye,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,eye,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Orc Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Arena,Gladiator's Chest,2,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2024-12-22,Sir Malacage,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,GalaxY,Level 15 Crypt,Ore Chest,17,MY_CLAN
2024-12-22,GalaxY,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-22,Sir Malacage,Level 15 Crypt,Orc Chest,17,MY_CLAN
2024-12-22,GalaxY,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-22,GalaxY,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,GalaxY,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,Sir Malacage,Level 15 Crypt,Sand Chest,17,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Fire Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2024-12-22,Jukinos,Level 5 Crypt,Stone Chest,1,MY_CLAN
2024-12-22,GalaxY,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,GalaxY,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,GalaxY,Level 15 epic Crypt,Chest of the Cursed,34,MY_CLAN
2024-12-22,Jukinos,Level 5 Crypt,Elegant Chest,1,MY_CLAN
2024-12-22,Sir Malacage,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-22,Lerlin,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,GalaxY,Level 15 Crypt,Bone Chest,17,MY_CLAN
2024-12-22,Lerlin,Level 10 Crypt,Orc Chest,4,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Lerlin,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Lerlin,Level 5 Crypt,Barbarian Chest,1,MY_CLAN
2024-12-22,Sharra,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2024-12-22,Lerlin,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2024-12-22,Kaiababpear,Mimic Chest,Pacified Mimic Chest,20,MY_CLAN
2024-12-22,Don Dahron,Level 5 Crypt,Infernal Chest,1,MY_CLAN
2024-12-22,VooDoo,Mimic Chest,Pacified Mimic Chest,20,MY_CLAN
2024-12-22,Nordman,Clan wealth,Common Chest of Wealth,50,MY_CLAN
2024-12-22,Nordman,Clan wealth,Uncommon Chest of Wealth,50,MY_CLAN
2024-12-22,Nordman,Clan wealth,Rare Chest of Wealth,50,MY_CLAN
2024-12-22,Adolbine,Level 5 Crypt,Gnome Workshop Chest,1,MY_CLAN
2024-12-22,Adolbine,Level 15 epic Crypt,House of Horrors Chest,34,MY_CLAN
2024-12-22,Adolbine,Level 5 Crypt,Sand Chest,1,MY_CLAN
2024-12-22,Adolbine,Level 15 Crypt,Elegant Chest,17,MY_CLAN
2024-12-22,Adolbine,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-22,Targash,Level 20 epic Crypt,House of Horrors Chest,168,MY_CLAN
2024-12-22,Adolbine,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2024-12-22,Targash,Level 20 epic Crypt,Scarab Chest,168,MY_CLAN
2024-12-22,Targash,Level 20 epic Crypt,Turtle Chest,168,MY_CLAN
2024-12-22,Targash,Level 20 epic Crypt,Harpy Chest,168,MY_CLAN
2024-12-22,Adolbine,Level 5 Crypt,imal Chest,1,MY_CLAN
2024-12-22,Targash,Level 20 epic Crypt,Titansteel Chest,168,MY_CLAN
2024-12-22,Adolbine,Level 5 Crypt,Gnome Workshop Chest,1,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Adolbine,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-22,Adolbine,Level 5 Crypt,Infernal Chest,1,MY_CLAN
2024-12-22,Adolbine,Level 10 Crypt,Stone Chest,4,MY_CLAN
2024-12-22,Targash,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-22,Targash,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-22,Targash,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-22,Adolbine,Level 5 Crypt,Cobra Chest,1,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-22,Targash,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Pinto,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Ore Chest,84,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Fire Chest,84,MY_CLAN
2024-12-22,Targash,Arena,Gladiator's Chest,2,MY_CLAN
2024-12-22,Guyren,Level 15 Crypt,Fire Chest,17,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Sand Chest,84,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Sand Chest,84,MY_CLAN
2024-12-22,eye,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Sand Chest,84,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Sand Chest,84,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,TuTo,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2024-12-22,Guyren,Level 10 Crypt,Bone Chest,4,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Fire Chest,84,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Cobra Chest,84,MY_CLAN
2024-12-22,TuTo,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2024-12-22,Targie,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2024-12-22,Targash,Level 20 Crypt,Mayan Chest,84,MY_CLAN
