DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-08-18 00:00:00,Lava Lynx Zius,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-18 00:00:00,De Majico,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Level 25 Citadel,Elven Citadel Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Lebrim,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Lebrim,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Level 20 Crypt,Barbarian Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Lebrim,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Level 25 Crypt,Bone Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Cedora,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Cedora,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Cedora,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 20 epic Crypt,Priest's Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 20 epic Crypt,Turtle Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 25 Crypt,Mayan Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 25 Crypt,Fire Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Lava Lynx Zius,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Lenochodi CP,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Sweet Queen Bera,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Sweet Queen Bera,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Sweet Queen Bera,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Sweet Queen Bera,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Orc Chest,36,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Orc Chest,36,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Filor,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Filor,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Filor,Level 15 epic Crypt,Harpy Chest,10,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,PanekPL,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Clan wealth,Common Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Clan wealth,Uncommon Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Clan wealth,Rare Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Clan wealth,Epic Chest of Wealth,5,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Tera,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-18 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Sudoki,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lord Crumble,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Gazius,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chirikawa,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lorbrimir,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lorbrimir,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lorbrimir,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lorbrimir,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,JoseA,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Tygonris,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,uzun shapalak,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Lorbrimir,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,zhasur,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Chrisbreezy,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Taugal,Rise of the Ancients event,Quick March Chest,30,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-18 00:00:00,VallesDH,Level 20 epic Crypt,Turtle Chest,25,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
2025-08-18 00:00:00,Monte,Rise of the Ancients event,Ancients' Chest,30,Strike_for_Cake
