DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-08-25 23:00:00,Eyar Fiery,Level 15 epic Crypt,White Wood Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Arena,Gladiator's Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Léthysa Stellara,Level 25 Crypt,Stone Chest,36,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Magepick,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Magepick,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Nice n Spicy Sers,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Nice n Spicy Sers,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Nice n Spicy Sers,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Magepick,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Magepick,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Abisai,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Abisai,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Klaudia,Level 15 epic Crypt,Minotaur Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Magepick,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Satoru Gojo,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Showman,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,higgowoman,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 23:00:00,higgowoman,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,higgowoman,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Léthysa Stellara,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Léthysa Stellara,Level 20 epic Crypt,Harpy Chest,25,Strike_for_Cake
2025-08-25 23:00:00,Prince Charming,Level 15 epic Crypt,Titansteel Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Prince Charming,Level 15 epic Crypt,Scorpion Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Gazius,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Léthysa Stellara,Level 15 epic Crypt,Scarab Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Léthysa Stellara,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Thorgal,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-25 23:00:00,Léthysa Stellara,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Ciditoo,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Prince Charming,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Ciditoo,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Prince Charming,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Prince Charming,Level 15 epic Crypt,Braided Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Prince Charming,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Tygonris,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-25 23:00:00,Ciditoo,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 15 epic Crypt,Abandoned Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Satoru Gojo,Level 15 epic Crypt,Turtle Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Reiner,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Tygonris,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Reiner,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Reiner,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Tygonris,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Tygonris,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Jack Oswald,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-25 23:00:00,Masa Madre Momuro,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,IPollo,Arena,Gladiator's Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Jack Oswald,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-25 23:00:00,Mejas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Chrisw333,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Chrisw333,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Chrisw333,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Masa Madre Momuro,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-25 23:00:00,PanekPL,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Masa Madre Momuro,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Chrisw333,Level 20 epic Crypt,Priest's Chest,25,Strike_for_Cake
2025-08-25 23:00:00,Chrisw333,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Fiorella,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Masa Madre Momuro,Level 15 epic Crypt,Ancient Bastion Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Lebrim,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Lebrim,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Masa Madre Momuro,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Lebrim,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 23:00:00,JoseA,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Fiorella,Level 20 epic Crypt,Turtle Chest,25,Strike_for_Cake
2025-08-25 23:00:00,JoseA,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-25 23:00:00,JoseA,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Ragnar,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sudoki,Level 20 Crypt,Gnome Workshop Chest,20,Strike_for_Cake
2025-08-25 23:00:00,Ragnar,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Ragnar,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sudoki,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sudoki,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Eddy,Level 25 Crypt,Cobra Chest,36,Strike_for_Cake
2025-08-25 23:00:00,Ragnar,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Eddy,Level 15 epic Crypt,Minotaur Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Eddy,Level 20 epic Crypt,Priest's Chest,25,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Diabolik zius,Level 10 Crypt,Fire Chest,1,Strike_for_Cake
2025-08-25 23:00:00,Diabolik zius,Level 10 Crypt,Orc Chest,1,Strike_for_Cake
2025-08-25 23:00:00,Diabolik zius,Level 10 Crypt,Elegant Chest,1,Strike_for_Cake
2025-08-25 23:00:00,Ironsinger,Level 5 Crypt,Infernal Chest,0,Strike_for_Cake
2025-08-25 23:00:00,Ironsinger,Level 10 Crypt,Forgotten Chest,1,Strike_for_Cake
2025-08-25 23:00:00,guicarde,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,guicarde,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-25 23:00:00,guicarde,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Yotanka,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-25 23:00:00,Yotanka,Level 15 epic Crypt,House of Horrors Chest,10,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Sabar,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-25 23:00:00,Zombie Tony,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
