DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-08-22 00:00:00,IPollo,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-22 00:00:00,IPollo,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-22 00:00:00,IPollo,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-22 00:00:00,IPollo,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Taugal,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Thorgal,Level 10 Citadel,Elven Citadel Chest,1,Strike_for_Cake
2025-08-22 00:00:00,IPollo,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Thorgal,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,IPollo,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Jack Oswald,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Sabar,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Jack Oswald,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Taugal,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Ahhhmeddd,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Kosak,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Taugal,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Jarven,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Taugal,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Masa Madre Momuro,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,zhasur,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Fankayel,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 epic Crypt,Turtle Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 epic Crypt,Harpy Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Zombie Tony,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Chirikawa,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Kigam,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Chirikawa,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Gazius,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Tera,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Klaudia,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Ahhhmeddd,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 epic Crypt,Trillium Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 epic Crypt,House of Horrors Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Thorgal,Level 10 Citadel,Elven Citadel Chest,1,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eddy,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-22 00:00:00,Lenochodi CP,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lenochodi CP,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Sabar,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Tera,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Lenochodi CP,Level 20 Crypt,Barbarian Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Thorgal,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,AKH,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Sabar,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,AKH,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 epic Crypt,Priest's Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Showman,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Sabar,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Eyar Fiery,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-22 00:00:00,Showman,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,AKH,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Satoru Gojo,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-22 00:00:00,AKH,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lebrim,Level 15 epic Crypt,Chest of the Cursed,10,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Lebrim,Level 15 epic Crypt,Ancient Warrior's Chest,10,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lebrim,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Showman,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 20 epic Crypt,Abandoned Chest,25,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 15 epic Crypt,Minotaur Chest,10,Strike_for_Cake
2025-08-22 00:00:00,wiking,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Reiner,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 20 epic Crypt,Trillium Chest,25,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Marilune,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Reiner,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-22 00:00:00,AKH,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Thorgal,Level 10 Crypt,Fire Chest,1,Strike_for_Cake
2025-08-22 00:00:00,BigT,Level 25 epic Crypt,Minotaur Chest,36,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,AKH,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,AKH,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Monte,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Luuuu IT,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-22 00:00:00,Monte,Lvl 25-29 Raid Runic squad,Runic Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Servenen,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Servenen,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Servenen,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Nimvenilas,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 20 Crypt,Cobra Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Periwyn,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Lord Crumble,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Mag Ualghairg,Lvl 20-24 Raid Runic squad,Runic Chest,10,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Breadandroses,Lvl 30-34 Raid Runic squad,Runic Chest,30,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Clan wealth,Common Chest of Wealth,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Clan wealth,Uncommon Chest of Wealth,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Clan wealth,Rare Chest of Wealth,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Clan wealth,Epic Chest of Wealth,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,PanekPL,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Akigrel,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-22 00:00:00,Monte,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 epic Crypt,Ancient Bastion Chest,25,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 epic Crypt,Scarab Chest,25,Strike_for_Cake
2025-08-22 00:00:00,Monte,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-22 00:00:00,Moogujora,Level 20 epic Crypt,Harpy Chest,25,Strike_for_Cake
