DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-08-19 00:00:00,higgowoman,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 15 epic Crypt,Trillium Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Enneen,Level 20 Crypt,Stone Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Tera,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Tera,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,higgowoman,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Ahhhmeddd,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Ahhhmeddd,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,higgowoman,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Ahhhmeddd,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 20 epic Crypt,Ancient Warrior's Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 20 epic Crypt,Priest's Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Gnome Workshop Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 20 epic Crypt,Trillium Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Lorbrimir,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Ahhhmeddd,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Lebrim,Level 15 epic Crypt,Ancient Warrior's Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Clan wealth,Common Chest of Wealth,5,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Clan wealth,Uncommon Chest of Wealth,5,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Clan wealth,Rare Chest of Wealth,5,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Clan wealth,Epic Chest of Wealth,5,Strike_for_Cake
2025-08-19 00:00:00,Ahhhmeddd,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Ahhhmeddd,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,higgowoman,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-19 00:00:00,VallesDH,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,higgowoman,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,VallesDH,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 20 epic Crypt,House of Horrors Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Fankayel,Level 25 Crypt,Orc Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Tera,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Breadandroses,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mejas,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mejas,Level 20 Crypt,Bone Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Periwyn,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,SPARTACUS,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-19 00:00:00,SPARTACUS,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,SPARTACUS,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 epic Crypt,Minotaur Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Taugal,Level 15 epic Crypt,Chest of the Cursed,10,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Crypt,Forgotten Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Breadandroses,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Breadandroses,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-19 00:00:00,Eyar Fiery,Level 15 Crypt,Infernal Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Eyar Fiery,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Eyar Fiery,Level 20 Crypt,Sand Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Eyar Fiery,Level 15 epic Crypt,Braided Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 25 rare Crypt,Rare Dragon Chest,50,Strike_for_Cake
2025-08-19 00:00:00,LanZius,Level 25 Crypt,Barbarian Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Eyar Fiery,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,LanZius,Level 25 Crypt,Fire Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 epic Crypt,White Wood Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 epic Crypt,Turtle Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 epic Crypt,Harpy Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 epic Crypt,White Wood Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Marcelo lord of war,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Chirikawa,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 epic Crypt,Turtle Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Chirikawa,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Elven Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Fiorella,Level 20 Crypt,Gnome Workshop Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Zombie Tony,Level 15 epic Crypt,Barbarian Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Satoru Gojo,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Tera,Level 15 epic Crypt,Cobalt Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Satoru Gojo,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-19 00:00:00,LanZius,Level 25 Crypt,Infernal Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Barbarian Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Mayan Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 epic Crypt,Chest of the Cursed,10,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Elegant Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Eyrondef,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Forgotten Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Eyrondef,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 25 Crypt,Forgotten Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Eyrondef,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Barbarian Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Fire Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Elegant Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 epic Crypt,House of Horrors Chest,25,Strike_for_Cake
2025-08-19 00:00:00,De Majico,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Nimvenilas,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,De Majico,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 epic Crypt,Barbarian Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-19 00:00:00,Lava Lynx Zius,Level 20 Crypt,Orc Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,De Majico,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Thorgal,Level 10 Crypt,Bone Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Apollo Jr,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Thorgal,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 Crypt,Cobra Chest,1,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Thorgal,Level 15 epic Crypt,Ancient Bastion Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Mabrinod,Level 10 rare Crypt,Rare Dragon Chest,3,Strike_for_Cake
2025-08-19 00:00:00,Thorgal,Level 15 epic Crypt,Scorpion Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Thorgal,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Prince Charming,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Prince Charming,Level 20 Crypt,Mayan Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Prince Charming,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Prince Charming,Level 20 Crypt,Gnome Workshop Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Level 15 epic Crypt,Braided Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 20 epic Crypt,Barbarian Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Sudoki,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 20 epic Crypt,Minotaur Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 20 epic Crypt,Titansteel Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Sudoki,Level 20 Crypt,Infernal Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Lenochodi CP,Level 20 epic Crypt,Priest's Chest,25,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Level 15 epic Crypt,Trillium Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Ciditoo,Level 15 epic Crypt,Harpy Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Ciditoo,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Luuuu IT,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Ciditoo,Level 20 Crypt,Gnome Workshop Chest,20,Strike_for_Cake
2025-08-19 00:00:00,Luuuu IT,Level 15 rare Crypt,Rare Dragon Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Union of Triumph personal reward,Union Chest,5,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Kosak,Level 25 Crypt,Infernal Chest,36,Strike_for_Cake
2025-08-19 00:00:00,Ciditoo,Level 20 rare Crypt,Rare Dragon Chest,35,Strike_for_Cake
2025-08-19 00:00:00,Satoru Gojo,Level 15 Crypt,Bone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Satoru Gojo,Level 15 Crypt,Fire Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Satoru Gojo,Level 15 Crypt,Sand Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Showman,Level 15 Citadel,Elven Citadel Chest,10,Strike_for_Cake
2025-08-19 00:00:00,Kalabar,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Kalabar,Level 15 Crypt,Gnome Workshop Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Kalabar,Level 15 Crypt,Orc Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Kalabar,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Kalabar,Level 15 Crypt,Cobra Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Satoru Gojo,Level 15 Crypt,Stone Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Monte,Level 20 Citadel,Cursed Citadel Chest,15,Strike_for_Cake
2025-08-19 00:00:00,Gazius,Level 10 Citadel,Elven Citadel Chest,1,Strike_for_Cake
